Facility_ID,Facility_Name,CO2e_kt,Unit_Count,direct_use_heat_breakeven_price_USD_per_MMBTU,geophires_summary,Unit_Temp_degC,Temp_3000m,Temp_plus15C_Available_3000m,Latitude,Longitude,Temp_Gradient_degC_per_km
1006301,BORGER REFINERY,11265.0,777,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,35.7,-101.36,25.0
1007625,CHALMETTE REFINING LLC - CHALMETTE REFINERY,10999.0,231,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,29.96,-89.95,25.0
1005738,International Paper - Mansfield Mill,10715.0,824,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,32.16,-93.56,25.0
1009080,"Valero Refining - New Orleans, L.L.C.",10260.0,332,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,29.99,-90.39,25.0
1006078,BP Husky Refining LLC,9652.0,713,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,41.68,-83.45,25.0
1005579,"WestRock CP, LLC - West Point Mill",9635.0,759,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,37.54,-76.81,25.0
1007913,"Catlettsburg Refining, LLC",9202.0,395,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,38.38,-82.6,25.0
1005994,DOMTAR AW LLC ASHDOWN MILL,9130.0,866,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,33.64,-94.1,25.0
1006975,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,9048.0,648,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,30.65,-91.27,25.0
1006760,International Paper ROME LINERBOARD MILL,8894.0,559,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,34.25,-85.33,25.0
1005706,"Domtar Paper Company, LLC",8765.0,509,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,41.49,-78.68,25.0
1007466,"Monroe Energy, LLC, Trainer Refinery",8744.0,401,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,39.82,-75.4,25.0
1007214,GEORGIA-PACIFIC Crossett Paper Operations,8434.0,520,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,33.14,-91.97,25.0
1007912,International Paper - Georgetown Mill,8187.0,1252,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,33.36,-79.3,25.0
1006731,Graphic Packaging International - Augusta,7139.0,642,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,33.33,-81.95,25.0
1006788,International Paper-Riverdale Mill,7113.0,781,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,32.43,-86.87,25.0
1004880,EQUISTAR CORPUS CHRISTI PLANT,7025.0,192,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,27.81,-97.59,25.0
1006892,International Paper-Prattville Mill,6951.0,716,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,32.42,-86.47,25.0
1007059,MERAUX REFINERY,6891.0,624,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,29.93,-89.94,25.0
1005823,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,6628.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,30.26,-93.29,25.0
1006668,Graphic Packaging International - Texarkana Mill,6618.0,694,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,33.26,-94.07,25.0
1006062,VALERO REFINING HOUSTON REFINERY,6345.0,395,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.72,-95.25,25.0
1006959,VALERO CORPUS CHRISTI REFINERY EAST PLANT,6269.0,536,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,27.81,-97.44,25.0
1007965,CITGO CORPUS CHRISTI REFINERY EAST PLANT,6151.0,210,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,27.81,-97.43,25.0
1008553,"WestRock CP, LLC - Stevenson Mill",6078.0,617,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,34.86,-85.79,25.0
1006275,"INV Propylene, LLC",6031.0,142,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.71,-95.25,25.0
1005198,TPC GROUP LLC,5925.0,44,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.7,-95.25,25.0
1006262,Sylvamo Eastover Mill,5792.0,768,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,33.89,-80.64,25.0
1006388,DETROIT REFINERY,5775.0,333,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,42.28,-83.15,25.0
1005879,HUNT REFINING COMPANY,5740.0,93,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,33.2,-87.61,25.0
1006961,BIG SPRING REFINERY,5680.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,32.27,-101.42,25.0
1006671,CHS INC LAUREL REFINERY,5481.0,99,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,45.66,-108.77,25.0
1005903,PASADENA REFINING SYSTEM,5460.0,344,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.72,-95.21,25.0
1007881,CARGILL INC - EDDYVILLE,5450.0,108,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,41.14,-92.64,25.0
1007511,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",5399.0,78,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,37.91,-87.93,25.0
1007217,SINCLAIR OIL CORPORATION,5345.0,136,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,41.78,-107.1,25.0
1008271,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",5339.0,409,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,35.09,-90.08,25.0
1006703,International Paper - Columbus Mill,5047.0,630,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,33.36,-88.46,25.0
1005621,Ciner Wyoming LLC,4808.0,148,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,41.71,-109.68,25.0
1005838,NEENAH PAPER MICHIGAN INC,4685.0,209,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,46.41,-86.65,25.0
1005012,"WESTROCK CP, LLC - HODGE MILL",4662.0,469,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,32.28,-92.73,25.0
1003962,Cleveland-Cliffs Burns Harbor LLC,4629.0,17,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,41.63,-87.13,25.0
1005948,GEORGIA-PACIFIC BREWTON LLC,4580.0,785,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,31.08,-87.12,25.0
1007786,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,4568.0,112,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,34.21,-97.1,25.0
1006425,Cargill Corn Milling North America,4450.0,80,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,41.53,-96.1,25.0
1006637,CARGILL INCORPORATED,4299.0,96,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,39.82,-84.17,25.0
1007135,GEORGIA PACIFIC Palatka LLC,4284.0,642,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,29.68,-81.68,25.0
1008708,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",4133.0,277,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,37.3,-77.26,25.0
1007861,LION OIL CO-EL DORADO REFINERY,4073.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,33.2,-92.68,25.0
1005966,Marathon Mandan Refinery,4065.0,68,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,46.85,-100.88,25.0
1005669,APPLETON ROARING SPRING PAPER MFG,4032.0,671,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,40.34,-78.41,25.0
1006867,CLEAR LAKE PLANT,4000.0,194,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,125,false,29.63,-95.06,25.0
1007506,PHILLIPS 66 BILLINGS REFINERY,3932.0,180,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,45.78,-108.48,25.0
1005788,TERRA INTERNATIONAL (OKLAHOMA) LLC,3796.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,36.44,-99.47,25.0
1007008,United Refining Company,3722.0,540,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,41.84,-79.14,25.0
1007196,Phoenix Paper Wickliffe LLC,3686.0,515,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,36.95,-89.08,25.0
1005390,Canton Refinery,3645.0,264,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,40.77,-81.41,25.0
1007972,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",3586.0,150,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,32.85,-104.39,25.0
1006621,WESTLAKE VINYLS INC,3518.0,97,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,37.05,-88.33,25.0
1005125,CALUMET SHREVPORT REFINING LLC,3512.0,99,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,32.47,-93.79,25.0
1001136,SABIC Innovative Plastics - Burkville,3509.0,11,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,32.31,-86.52,25.0
1007562,LYONDELL CHEMICAL CHANNELVIEW,3412.0,295,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.82,-95.13,25.0
1006377,PRATT INDUSTRIES MILL DIV CONYERS,3241.0,107,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,33.66,-83.99,25.0
1006209,International Paper - Flint River Mill,3223.0,613,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,32.25,-84.07,25.0
1004199,Pixelle Specialty Solutions,3205.0,336,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,39.87,-76.87,25.0
1005374,MARQUIS ENERGY LLC,3155.0,114,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,41.28,-89.32,25.0
1006444,"Delek Refining, Ltd",3142.0,155,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,32.36,-95.28,25.0
1005959,DOMTAR PAPER KINGSPORT MILL,3040.0,461,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,36.55,-82.56,25.0
1007622,ALON REFINING KROTZ SPRINGS INC,2978.0,79,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,30.53,-91.75,25.0
1007868,TICONA POLYMERS INCORPORATED,2952.0,150,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,125,false,27.57,-97.83,25.0
1005988,TATE & LYLE LAFAYETTE SOUTH,2896.0,100,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,40.38,-86.84,25.0
1006307,CALCASIEU REFINING COMPANY,2870.0,106,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,30.13,-93.32,25.0
1006367,PACKAGING CORPORATION OF AMERICA,2867.0,383,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,44.22,-86.29,25.0
1004314,The Dow Chemical Company -- Louisiana Operations,2846.0,44,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,30.32,-91.24,25.0
1007176,Hood Container Corporation,2794.0,300,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,36.08,-87.94,25.0
1005828,GRAYMONT WESTERN US INC PILOT PEAK,2772.0,99,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,125,false,40.82,-114.25,25.0
1005502,"East Dubuque Nitrogen Fertilizers, LLC",2633.0,50,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,42.44,-90.56,25.0
1004705,CLEARWATER PAPER CORP,2441.0,374,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,46.43,-116.97,25.0
1006010,FORMOSA PLASTICS CORPORATION LOUISIANA,2419.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,30.5,-91.19,25.0
1006037,"KOCH FERTILIZER DODGE CITY, LLC",2257.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,37.78,-100.01,25.0
1006099,PHILLIPS 66 SANTA MARIA REFINERY,2205.0,75,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,150,false,35.04,-120.59,25.0
1007882,ERGON WEST VIRGINIA INC,2205.0,75,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,40.61,-80.63,25.0
1005073,UP Paper LLC,2175.0,130,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,45.96,-86.26,25.0
1007325,"Emery Oleochemicals, LLC",2081.0,289,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,39.18,-84.51,25.0
1012918,Iowa Fertilizer Company,2018.0,32,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,40.69,-91.23,25.0
1005998,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,2008.0,502,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,45.58,-122.41,25.0
1006141,HOMELAND ENERGY SOLUTIONS LLC,2001.0,30,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,43.07,-92.21,25.0
1006263,CARMEUSE LIME INC - River Rouge,1965.0,44,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1500.0,100,false,42.28,-83.13,25.0
1007642,NUCOR-YAMATO STEEL CO,1958.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,35.9,-89.78,25.0
1006469,PATRIOT RENEWABLE FUELS LLC,1867.0,20,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,41.39,-89.87,25.0
1006364,GREEN PLAINS OBION LLC,1843.0,19,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,36.28,-89.15,25.0
1004867,SHINTECH PLAQUEMINE PLANT,1833.0,14,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,30.26,-91.17,25.0
1005353,ABERDEEN ENERGY LLC,1812.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,45.44,-98.79,25.0
1007846,"WestRock CP, LLC - Seminole Mill (Formerly Smurfit-Stone)",1812.0,198,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,30.42,-81.6,25.0
1005584,STEEL DYNAMICS INC,1788.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,41.44,-84.87,25.0
1008014,ERGON REFINING INC,1714.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,32.39,-90.9,25.0
1005626,BIG RIVER UNITED ENERGY LLC,1704.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,42.49,-91.16,25.0
1006787,BIG RIVER RESOURCES GALVA LLC,1703.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,41.17,-90.02,25.0
1005386,Glacial Lakes Energy,1692.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,44.88,-97.11,25.0
1005969,THE ANDERSONS MARATHON HOLDINGS LLC,1675.0,39,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.72,-86.44,25.0
1005791,"Valero Renewable Fuels, LLC d/b/a Valero Bluffton Plant",1602.0,21,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.72,-85.19,25.0
1006245,Valero Linden Plant,1551.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.2,-86.91,25.0
1006247,Riverton Facility,1495.0,121,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,100,false,38.79,-79.48,25.0
1005899,COUNTRYMARK REFINING & LOGISTICS LLC,1480.0,253,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,37.93,-87.9,25.0
1005344,CHAPARRAL STEEL MIDLOTHIAN PLANT,1448.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,125,false,32.46,-97.04,25.0
1005976,NUCOR STEEL DECATUR,1427.0,228,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,34.64,-87.09,25.0
1005564,WESTLAKE STYRENE LLC - STYRENE MONOMER PRODUCTION FACILITY,1409.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,30.18,-93.36,25.0
1006264,INEOS POLYETHYLENE,1406.0,154,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,125,false,29.72,-95.09,25.0
1007694,Chevron Oronite Oak Point,1401.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,29.81,-90.01,25.0
1007771,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",1397.0,72,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,32.88,-103.3,25.0
1006065,KIMBERLY-CLARK TISSUE MILL,1369.0,120,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,41.56,-73.41,25.0
